sample_id,num_forms,num_inputs,num_iframes,num_ext_links,num_ext_scripts,has_password_field,has_meta_redirect,script_content_ratio,favicon_mismatch,has_auto_submit,input_submit_ratio,num_unique_ext_domains
306,0,0,1,5,15,0,0,0.23087452905221065,1,0,0.0,3
307,0,15,4,15,11,0,0,0.017235650181945426,0,0,15.0,17
308,1,2,0,14,1,0,0,0.01859351314141762,0,0,2.0,13
309,0,1,0,2,1,0,1,0.15876532718222655,0,0,1.0,1
310,0,0,0,1,0,0,0,0.0,0,0,0.0,1
311,0,0,1,0,1,0,0,0.2731607629427793,0,0,0.0,1
312,0,11,19,50,43,1,0,0.12350551814212252,0,0,11.0,40
313,7,107,10,15,52,0,0,0.17863341099792113,0,0,53.5,27
314,0,0,0,0,0,0,0,0.0,0,0,0.0,0
315,1,17,3,6,20,0,0,0.007981550283279213,1,0,17.0,17
316,0,1,0,2,1,0,1,0.16463727830316946,0,0,1.0,1
317,1,3,2,15,10,0,0,0.3834454820104367,0,0,3.0,14
318,4,32,0,35,22,0,0,0.023827906291439518,0,0,16.0,3
319,3,5,8,1,80,0,0,0.4044875027011453,1,0,5.0,9
320,0,0,0,0,0,0,0,0.0,0,0,0.0,0
321,2,10,2,13,4,0,0,0.014964122727950205,1,0,5.0,11
322,1,1,7,12,40,0,0,0.46847065733966997,0,0,1.0,38
323,0,0,1,0,1,0,0,0.27168021680216803,0,0,0.0,1
324,0,3,4,0,3,0,0,0.5381589980434696,0,0,3.0,3
325,0,0,1,25,5,0,0,0.6575771508271284,1,0,0.0,5
326,1,16,0,21,12,0,0,0.40609137055837563,0,0,16.0,14
327,0,0,0,0,0,0,0,0.0,0,0,0.0,0
328,2,4,1,4,12,0,0,0.13986244948709978,0,0,2.0,6
329,2,9,2,99,16,0,0,0.002292079591633356,0,0,4.5,11
330,1,3,1,2,91,0,0,0.6595095293637026,0,0,3.0,5
331,2,4,1,25,5,0,0,0.05078766847832332,0,0,2.0,19
332,0,18,4,10,18,0,0,0.020120394591698447,0,0,18.0,15
333,1,4,0,20,0,0,0,0.016338647094572483,0,0,4.0,14
334,1,1,4,57,29,0,0,0.5601938001789974,0,0,1.0,14
335,6,2,1,5,6,0,0,0.29192431852366585,0,0,0.5,9
336,1,2,2,1,2,0,0,0.7253700884941876,0,0,2.0,3
337,0,17,8,275,35,0,0,0.040548057312012886,1,0,17.0,32
338,2,5,25,28,21,0,0,0.5401525939131809,1,0,5.0,19
339,0,17,7,275,35,0,0,0.056749579574299255,1,0,17.0,32
340,0,5,0,19,0,0,0,0.0,0,0,5.0,6
341,1,3,0,3,2,1,0,0.009466582841667473,1,0,3.0,5
342,0,2,0,0,0,0,0,0.0,0,0,2.0,0
343,0,4,0,16,1,0,0,0.08568683664755398,0,0,4.0,6
344,0,2,1,21,7,0,0,0.03134851691569005,0,0,2.0,18
345,0,3,1,15,0,0,0,0.0,0,0,3.0,5
346,1,16,0,38,0,1,0,0.0,1,0,16.0,2
347,0,3,0,0,1,1,0,0.09579081632653061,0,0,3.0,1
348,1,3,0,3,2,1,0,0.009466582841667473,1,0,3.0,5
349,0,2,0,2,1,0,0,0.1621683571142055,0,0,2.0,3
350,0,4,0,19,1,0,0,0.0,0,0,4.0,6
351,0,2,1,29,7,0,0,0.030469757445501996,0,0,2.0,18
352,0,4,0,2,0,0,0,0.0,0,0,4.0,1
353,1,23,0,0,0,1,0,0.0,1,0,23.0,0
354,0,0,0,0,0,0,0,0.0,0,0,0.0,0
355,1,2,0,0,1,1,0,0.10626808100289296,0,0,2.0,1
356,0,3,0,0,1,1,0,0.09571392125180712,0,0,3.0,1
357,0,0,0,0,0,0,0,0.0,0,0,0.0,0
358,3,14,0,0,2,0,0,0.125974065974682,0,0,14.0,2
359,0,0,1,0,0,0,0,0.12906860290435654,0,0,0.0,0
360,0,0,1,7,3,0,0,0.12299018584255586,0,0,0.0,2
361,1,2,0,12,0,0,0,0.1640031961646025,1,0,2.0,3
362,1,8,1,0,9,0,0,0.29273530876494025,0,0,8.0,3
363,0,1,0,0,0,0,0,0.0,0,0,1.0,0
364,0,1,0,0,0,0,0,0.0,0,0,1.0,0
365,4,10,5,32,3,0,0,0.0825610748161256,0,0,2.5,16
366,0,6,0,1,1,0,0,0.07254900200228062,0,0,6.0,2
367,1,2,0,0,0,0,0,0.0,0,0,2.0,0
368,1,4,0,0,0,0,0,0.04357202909675768,0,0,4.0,0
369,0,0,0,4,2,0,0,0.0,0,0,0.0,2
370,2,6,0,7,0,0,0,0.11137456151747434,0,0,3.0,4
371,0,0,0,10,1,0,0,0.0,0,0,0.0,2
372,9,43,4,34,36,0,0,0.5721994673523739,1,0,43.0,11
373,0,2,1,2,2,0,0,0.05736771430028386,0,0,2.0,2
374,0,0,0,8,2,0,0,0.01979448350459708,0,0,0.0,6
375,11,65,9,88,22,1,0,0.12026411622744984,0,0,9.285714285714286,37
376,0,0,0,0,0,0,0,0.0,0,0,0.0,0
377,1,2,0,6,0,0,0,0.11770428015564202,1,0,2.0,3
378,1,2,0,6,0,0,0,0.11393596986817325,0,0,2.0,3
379,1,2,1,56,10,0,0,0.022728462263163406,0,0,2.0,17
380,1,2,0,3,0,0,0,0.0,0,0,2.0,3
381,0,0,0,13,1,0,0,0.0,0,0,0.0,10
382,1,2,0,3,22,0,0,0.6358993292720448,1,0,2.0,4
383,1,1,0,10,2,0,0,0.08425158607291382,0,0,1.0,11
384,1,15,4,16,0,0,0,0.0,1,0,15.0,9
385,1,6,0,0,3,1,1,0.29995896594173166,0,0,6.0,1
386,0,4,0,0,1,1,0,0.13822946381085915,0,0,4.0,1
387,0,2,1,2,2,0,0,0.04475118342018378,0,0,2.0,2
388,1,11,0,3,0,1,0,0.0,0,0,5.5,1
389,2,0,0,0,0,0,0,0.1378980731498717,1,0,0.0,0
390,0,0,3,6,19,0,0,0.5632123767324919,1,0,0.0,6
391,0,0,0,1,2,0,0,0.03169877408056042,1,0,0.0,3
392,0,0,0,0,2,0,0,0.03126619450682329,1,0,0.0,2
393,0,0,0,1,2,0,0,0.03553199842952493,1,0,0.0,3
394,0,0,0,1,2,0,0,0.08410780669144981,1,0,0.0,3
395,2,2,2,56,34,0,0,0.0611890973601667,0,0,2.0,7
396,0,2,0,0,0,0,0,0.0,0,0,2.0,0
397,0,2,0,0,0,0,0,0.0,0,0,2.0,0
398,2,8,0,0,0,0,0,0.0,0,0,4.0,0
399,3,9,3,23,0,1,0,0.01855435750929254,1,0,4.5,11
400,1,1,0,1,20,0,0,0.5308963489589273,1,0,1.0,3
401,0,0,0,4,3,0,0,0.0198822820596005,0,0,0.0,4
402,1,1,1,3,6,0,0,0.1577243746934772,0,1,1.0,7
403,1,1,1,3,6,0,0,0.1579102425611313,0,1,1.0,7
404,0,0,0,60,0,0,0,0.0,0,0,0.0,1
405,4,4,4,8,9,0,0,0.3027632486672938,0,0,1.3333333333333333,6
406,0,0,0,0,4,0,0,0.16426518113807204,0,0,0.0,4
407,3,5,0,13,2,1,0,0.01717490361023484,0,0,5.0,3
408,0,0,0,0,0,0,0,0.00012256403971074888,0,0,0.0,0
409,0,0,0,9,2,0,0,0.5115986333393274,0,0,0.0,9
410,0,0,0,10,1,0,0,0.0,0,0,0.0,2
411,0,0,0,2,0,0,0,0.14711439367914805,0,0,0.0,2
412,0,0,1,7,3,0,0,0.12455958549222798,0,0,0.0,2
413,0,0,1,7,3,0,0,0.12455958549222798,0,0,0.0,2
414,0,0,1,7,3,0,0,0.12455958549222798,0,0,0.0,2
415,0,1,0,0,0,0,0,0.0,0,0,1.0,0
416,4,55,0,19,6,1,0,0.022348816827344433,1,0,27.5,5
417,1,3,0,0,1,0,0,0.001371650329530628,0,0,3.0,1
418,1,3,0,0,1,0,0,0.001371650329530628,0,0,3.0,1
419,1,3,0,0,1,0,0,0.001371650329530628,0,0,3.0,1
420,1,2,0,1,18,0,0,0.40772045123479794,1,0,2.0,3
421,0,0,2,9,0,0,0,0.19433442975095658,0,0,0.0,5
422,2,2,0,5,0,0,0,0.25667486473192325,0,0,1.0,4
423,2,15,3,10,16,0,0,0.22527932960893854,1,1,7.5,13
424,1,6,0,49,2,0,0,0.0,0,0,6.0,16
425,1,2,0,13,3,0,0,0.05645028307590832,1,0,2.0,3
426,1,3,0,1,1,0,0,0.0,0,0,3.0,2
427,0,0,0,0,1,0,0,0.0,0,0,0.0,1
428,1,4,1,5,6,0,0,0.02243279829820151,0,0,4.0,8
429,1,2,0,1,0,0,0,0.0,0,0,2.0,1
430,0,1,0,0,0,0,0,0.0,0,0,1.0,0
431,0,2,0,0,0,0,0,0.0,0,0,0.6666666666666666,0
432,2,4,0,16,1,0,0,0.10263282358505439,0,0,2.0,7
433,0,0,1,1,2,0,0,0.04366468604464429,0,0,0.0,3
434,2,2,0,3,9,0,0,0.16901061954159663,1,0,2.0,3
435,0,0,0,25,0,0,0,0.05910543130990415,0,0,0.0,18
436,1,3,0,4,1,0,0,0.12227464613856469,0,0,3.0,5
437,2,2,0,3,9,0,0,0.18377288078450066,1,0,2.0,3
438,1,4,0,1,3,0,0,0.054224086279209105,1,0,4.0,4
439,0,0,0,1,1,0,0,0.3817529978983805,0,0,0.0,2
440,2,7,1,2,3,1,0,0.09211962453612749,0,1,7.0,1
441,2,2,0,0,1,0,0,0.0,0,0,1.0,1
442,1,11,2,2,2,0,0,0.11115655161132014,0,0,11.0,4
443,0,1,4,2,34,0,0,0.21607429488649393,1,0,1.0,6
444,2,11,7,8,9,0,0,0.06252865377339595,0,0,3.6666666666666665,5
445,1,3,0,0,0,1,0,0.0,0,0,3.0,0
446,1,9,0,0,1,1,0,0.5694463412635546,0,0,9.0,1
447,1,2,0,1,19,0,0,0.5591250946867222,1,0,2.0,3
448,1,2,0,1,19,1,0,0.5584669560669108,1,0,2.0,3
449,0,2,0,0,0,1,0,0.0,0,0,2.0,0
450,1,8,0,7,6,0,0,0.08584605505122742,0,1,4.0,11
451,0,0,0,14,13,0,0,0.03892187789942476,1,0,0.0,4
452,1,5,0,8,0,0,0,0.07273562560036276,0,0,5.0,7
453,1,2,0,1,2,1,0,0.012513850119122913,0,0,2.0,3
454,0,0,0,0,14,0,0,0.08813298687824513,0,0,0.0,2
455,0,1,0,4,4,0,0,0.26455377900080657,0,0,1.0,7
456,6,9,2,8,6,0,0,0.05887448329210414,0,0,9.0,5
457,1,2,2,0,2,0,0,0.42285139700150265,0,0,2.0,2
458,1,5,0,8,0,1,0,0.13572221341366736,0,0,5.0,3
459,0,0,1,0,1,0,0,0.019159335288367548,0,0,0.0,1
460,0,0,2,20,1,0,0,0.10601467772814295,0,0,0.0,21
461,1,4,6,4,8,0,0,0.18243127442243093,0,0,4.0,7
462,0,0,0,0,1,0,0,0.006910673150755055,0,0,0.0,1
463,0,2,0,0,0,0,0,0.0,1,0,2.0,0
464,1,8,0,0,0,0,0,0.0,0,0,8.0,0
465,0,0,0,0,8,0,0,0.18810814567695303,1,0,0.0,1
466,1,13,0,0,0,0,0,0.021775914073420142,0,0,13.0,0
467,1,6,0,5,0,1,0,0.5226648351648352,1,0,6.0,1
468,0,0,0,2,2,0,0,0.12324338279732672,0,0,0.0,3
469,0,0,0,2,2,0,0,0.12324338279732672,0,0,0.0,3
470,1,2,0,1,2,1,0,0.012511708182176937,0,0,2.0,3
471,1,9,0,4,0,0,0,0.22257995800492986,0,0,9.0,2
472,0,0,0,0,0,0,0,0.07648031205774972,0,0,0.0,0
473,0,0,0,11,0,0,0,0.0,0,0,0.0,11
474,0,1,0,0,0,0,0,0.0,0,0,1.0,0
475,0,0,1,0,2,0,0,0.016170314555675157,0,0,0.0,2
476,0,0,0,13,0,0,0,0.04260540288972097,0,0,0.0,1
477,2,2,0,11,0,0,0,0.0,0,0,1.0,1
478,1,1,0,4,32,0,0,0.004151301459964202,1,0,1.0,6
479,0,0,0,0,28,0,0,0.009393222241198429,1,0,0.0,1
480,0,0,0,1,8,0,0,0.24783998911490576,0,0,0.0,3
481,0,2,0,0,0,0,0,0.0,1,0,2.0,0
482,2,8,0,4,17,1,0,0.6775341671415575,1,0,4.0,6
483,0,0,0,0,24,0,0,0.06959464430221438,1,0,0.0,1
484,1,3,8,3,28,1,0,0.02679707998856935,1,0,3.0,10
485,2,6,0,0,12,1,0,0.2676020847976871,1,1,3.0,3
486,0,0,0,0,22,0,0,0.024672702403439068,1,0,0.0,1
487,0,1,0,2,16,0,0,0.5427971725777078,1,0,1.0,3
488,0,1,0,2,16,0,0,0.5475041260548688,1,0,1.0,3
489,0,0,0,0,21,0,0,0.02633147113594041,1,0,0.0,1
490,0,0,0,0,23,0,0,0.0634952766531714,1,0,0.0,1
491,2,6,0,0,12,1,0,0.25734957548911036,1,1,3.0,3
492,1,2,0,0,1,1,0,0.3141473409704759,0,0,2.0,1
493,0,0,0,0,21,0,0,0.02578336133226207,1,0,0.0,1
494,2,8,0,4,17,1,0,0.6775921872032467,1,0,4.0,6
495,0,0,0,0,39,0,0,0.008583936593321698,1,0,0.0,1
496,0,0,0,0,27,0,0,0.18360990279791634,1,0,0.0,1
497,0,0,0,1,2,0,0,0.06634897360703812,1,0,0.0,3
498,0,0,0,1,23,0,0,0.12675717569084397,1,0,0.0,2
499,0,0,0,0,1,0,0,0.0,1,0,0.0,1
500,2,2,0,34,12,0,0,0.031855588001061856,1,0,2.0,18
501,0,0,0,0,1,0,0,0.21535048802129547,0,0,0.0,1
502,1,8,0,0,0,1,1,0.19779149074374797,0,0,8.0,0
503,2,8,0,4,17,1,0,0.6775422267321833,1,0,4.0,6
504,0,0,0,1,2,0,0,0.07185391028185788,1,0,0.0,3
505,0,0,0,1,2,0,0,0.07171156893819335,1,0,0.0,3
506,0,0,0,0,22,0,0,0.06117211357286726,1,0,0.0,1
507,2,2,0,34,12,0,0,0.031855588001061856,1,0,2.0,18
508,1,1,0,1,3,0,0,0.012712793161394023,0,0,1.0,4
509,3,7,4,3,10,0,0,0.0669253752453017,0,0,2.3333333333333335,9
510,1,3,0,1,0,1,0,0.0,1,0,3.0,1
511,1,10,1,0,9,0,0,0.37940891225562756,0,0,10.0,3
512,2,14,2,123,1,1,0,0.0,0,0,7.0,86
513,1,1,1,7,4,0,0,0.04015092578185779,0,0,1.0,6
514,1,2,0,0,0,1,0,0.0,0,0,2.0,0
515,0,0,1,87,14,0,0,0.203692360699041,1,0,0.0,10
516,0,3,0,0,4,0,0,0.7825486004076965,1,0,3.0,2
517,1,3,0,0,0,1,0,0.0,0,0,3.0,0
518,1,7,0,0,0,1,0,0.36415546141094124,0,0,7.0,0
519,0,1,0,0,0,0,0,0.0,0,0,1.0,0
520,1,8,1,0,9,0,0,0.40030524082984115,0,0,8.0,3
521,0,0,0,0,0,0,0,0.0,0,0,0.0,0
522,1,6,1,2,2,1,0,0.19095691738944973,0,0,6.0,3
523,1,9,1,0,9,0,0,0.39172595386991416,0,0,9.0,3
524,1,2,1,1,4,1,0,0.10857078499831062,1,0,2.0,4
525,1,2,1,1,4,1,0,0.10662537329941378,1,0,2.0,4
526,2,28,0,49,40,0,0,0.29976649847582,1,0,14.0,1
527,4,22,3,3,5,1,0,0.07900073921037169,0,0,22.0,4
528,1,8,1,0,9,0,0,0.26468085106382977,0,0,8.0,3
529,1,1,1,0,13,0,0,0.2289546009771987,0,0,1.0,2
530,0,0,1,10,1,0,0,0.0,0,0,0.0,7
531,0,1,0,0,0,0,0,0.0,0,0,1.0,0
532,0,0,0,1,1,0,0,0.403454357477346,0,0,0.0,2
533,1,2,0,3,0,1,0,0.0,0,0,2.0,3
534,1,2,0,1,19,0,0,0.736245850356884,1,0,2.0,3
535,0,1,0,0,0,0,0,0.0,0,0,1.0,0
536,0,2,0,0,0,0,0,0.0,0,0,2.0,0
537,0,0,0,0,1,0,0,0.0,0,0,0.0,1
538,1,10,0,0,1,1,0,0.0,0,0,10.0,1
539,1,2,0,1,26,1,0,0.6294381898435093,1,0,2.0,3
540,0,0,0,2,0,0,0,0.038725947421148994,0,0,0.0,1
541,0,1,0,0,0,0,0,0.0,0,0,1.0,0
542,2,12,1,0,2,0,0,0.0746624862537729,0,0,6.0,1
543,1,3,2,11,7,0,0,0.059282437560174435,0,0,1.0,14
544,1,3,2,4,39,0,0,0.017584475274491446,1,0,3.0,4
545,1,3,2,4,47,0,0,0.017062535099600276,1,0,3.0,4
546,1,2,0,0,0,0,0,0.0,0,0,2.0,0
547,2,3,0,12,0,0,0,0.0,0,0,1.5,8
548,1,6,0,0,3,1,1,0.29995896594173166,0,0,6.0,1
549,0,1,0,1,0,0,0,0.0,0,0,1.0,1
550,1,3,0,2,2,0,0,0.2776494739543238,0,0,3.0,4
551,1,3,0,2,2,0,0,0.2776494739543238,0,0,3.0,4
552,0,0,1,2,3,0,0,0.09594079186342172,0,0,0.0,4
553,2,4,3,150,6,0,0,0.0024651762412351034,1,0,4.0,3
554,1,4,2,16,9,0,0,0.0023013467740628495,1,0,4.0,5
555,1,1,0,10,11,0,0,0.5274908839047444,0,0,1.0,13
556,1,3,2,24,4,0,0,0.030536484721594058,0,0,3.0,10
557,0,0,0,9,4,0,0,0.2257990342607496,0,0,0.0,12
558,1,2,0,4,9,0,0,0.02835730138943784,0,0,2.0,8
559,1,3,0,0,0,0,0,0.03818483674598783,1,0,3.0,0
560,0,2,0,0,1,0,0,0.16933670601461495,0,0,2.0,1
561,0,2,1,0,0,0,0,0.022607500808276754,0,0,2.0,0
562,2,1,0,2,1,0,0,0.03183476521125103,0,1,1.0,3
563,1,2,0,0,0,1,0,0.0,0,0,2.0,0
564,1,28,2,2,0,1,0,0.3166437650291996,0,0,7.0,1
565,2,6,1,18,6,0,0,0.10297522617488886,0,1,6.0,10
566,0,3,1,10,4,0,0,0.016779496274065105,1,0,3.0,7
567,2,2,1,7,5,0,0,0.004686231903029033,0,0,1.0,9
568,0,0,0,1,2,0,0,0.06863860447478196,1,0,0.0,3
569,1,4,0,2,0,1,0,0.0,0,0,4.0,1
570,0,0,0,2,1,0,0,0.15756668567445986,0,0,0.0,3
571,2,2,1,7,5,0,0,0.0046984093653210145,0,0,1.0,9
572,0,0,0,0,0,0,0,0.06003558742401291,0,0,0.0,0
573,0,2,0,0,0,0,0,0.0,0,0,2.0,0
574,2,2,0,2,40,0,0,0.028810936042990492,1,0,2.0,4
575,1,8,0,2,0,0,0,0.038380134539424904,0,0,8.0,1
576,1,2,0,0,0,1,0,0.0,0,0,2.0,0
577,2,10,0,0,0,1,0,0.0,0,0,10.0,0
578,1,4,0,0,0,1,0,0.0,0,0,4.0,0
579,0,2,0,0,0,1,0,0.0,0,0,2.0,0
580,0,2,0,0,0,0,0,0.0,0,0,2.0,0
581,2,8,0,1,0,1,0,0.42507550530473165,0,0,4.0,1
582,2,7,3,12,7,0,0,0.031285872417185966,1,0,7.0,9
583,1,2,0,0,0,0,0,0.0435099562603607,0,0,2.0,0
584,2,2,0,3,9,0,0,0.1718816821097648,1,0,2.0,3
585,2,2,0,3,9,0,0,0.16925232650261915,1,0,2.0,3
586,2,3,0,3,9,0,0,0.17417654965682133,1,0,3.0,3
587,0,2,0,0,1,0,0,0.0,0,0,2.0,1
588,2,2,0,3,9,0,0,0.17271753505155257,1,0,2.0,3
589,2,2,0,3,9,0,0,0.173413220036618,1,0,2.0,3
590,2,2,0,3,9,0,0,0.17188942012848984,1,0,2.0,3
591,2,2,0,3,9,0,0,0.17242602920390096,1,0,2.0,3
592,2,2,0,3,9,0,0,0.17318664859853078,1,0,2.0,3
593,0,0,0,0,1,0,0,0.39132915002852253,0,0,0.0,1
594,2,2,0,3,9,0,0,0.17075221370859545,1,0,2.0,3
595,1,8,1,0,9,0,0,0.2982678764037815,0,0,8.0,3
596,2,2,0,3,9,0,0,0.1693942803007875,1,0,2.0,3
597,2,2,0,3,9,0,0,0.18303081120020784,1,0,2.0,3
598,2,2,0,3,9,0,0,0.16854369164185884,1,0,2.0,3
599,2,2,0,3,9,0,0,0.1738018524781791,1,0,2.0,3
600,2,2,0,3,9,0,0,0.17055091063058336,1,0,2.0,3
601,2,2,0,3,9,0,0,0.1711857760714474,1,0,2.0,3
602,0,2,0,0,1,0,0,0.0,0,0,2.0,1
603,2,2,0,3,9,0,0,0.1678617769582736,1,0,2.0,3
604,2,2,0,3,9,0,0,0.171111257303821,1,0,2.0,3
605,1,2,0,1,19,1,0,0.563094713545258,1,0,2.0,3
606,1,8,1,1,10,0,0,0.31366982780134767,0,0,8.0,5
607,0,0,1,0,3,0,0,0.009800266311584553,0,0,0.0,2
608,2,2,0,3,9,0,0,0.17122499478281608,1,0,2.0,3
609,2,2,0,3,9,0,0,0.17268766397967542,1,0,2.0,3
610,2,2,0,3,9,0,0,0.17129656808068475,1,0,2.0,3
611,1,1,0,32,3,0,0,0.0,0,0,1.0,15
612,1,8,1,0,9,0,0,0.2593990316149245,0,0,8.0,4
613,2,2,0,3,9,0,0,0.17520811422663504,1,0,2.0,3
614,0,3,0,0,0,0,0,0.42511022389880226,0,0,3.0,0
615,1,8,1,0,9,0,0,0.37138316527838666,0,0,8.0,3
616,0,0,3,33,15,0,0,0.059418497334831774,1,0,0.0,13
617,0,0,1,0,0,0,0,0.32592592592592595,0,0,0.0,0
618,1,8,1,0,10,0,0,0.3040170865151116,0,0,8.0,3
619,1,3,0,0,0,1,0,0.0,0,0,3.0,0
620,1,8,1,0,9,0,0,0.26883707180074645,0,0,8.0,3
621,2,4,0,3,9,0,0,0.16865079365079366,1,0,4.0,3
622,2,2,0,3,9,0,0,0.17420328206479113,1,0,2.0,3
623,2,2,0,3,9,0,0,0.1711056309083436,1,0,2.0,3
624,2,2,0,3,9,0,0,0.16871321746523057,1,0,2.0,3
625,2,3,1,29,1,0,0,0.0,0,0,3.0,17
626,2,2,0,3,9,0,0,0.1728311115087531,1,0,2.0,3
627,2,2,0,3,9,0,0,0.1684336426025059,1,0,2.0,3
628,2,2,0,3,9,0,0,0.17274354264248123,1,0,2.0,3
629,1,8,1,0,9,0,0,0.2562545042726243,0,0,8.0,3
630,1,8,1,0,9,0,0,0.3791752923404017,0,0,8.0,3
631,2,9,1,0,10,0,0,0.29875136659186374,0,0,9.0,3
632,1,8,1,0,9,0,0,0.37670167250097236,0,0,8.0,3
633,2,8,0,0,0,1,0,0.0,0,0,8.0,0
634,2,2,0,3,9,0,0,0.17262403508459165,0,0,2.0,3
635,1,8,1,0,10,0,0,0.3040245865651983,0,0,8.0,3
636,1,8,1,0,9,0,0,0.3798262818716727,0,0,8.0,3
637,1,7,0,12,0,0,0,0.00043478907770160246,0,0,7.0,1
638,1,3,0,0,0,1,0,0.0,0,0,3.0,0
639,1,3,0,0,0,1,0,0.0,0,0,3.0,0
640,2,2,0,3,9,0,0,0.18794237848178313,0,0,2.0,3
641,0,0,0,0,0,0,0,0.0,1,0,0.0,0
642,1,0,2,5,8,0,0,0.017491120236912974,0,0,0.0,11
643,0,0,0,2,2,0,0,0.0,1,0,0.0,3
644,0,0,0,0,0,0,0,0.08688077902354045,0,0,0.0,0
645,0,2,0,2,0,0,0,0.0,0,0,2.0,1
