sample_id,url_len,num_subdomains,has_ip,is_https,count_at,count_dash,count_double_slash,domain_entropy,tld_type,num_params,has_suspicious_params
660,101,2,0,0,0,0,0,3.2359263506290334,com,0,0
661,21,1,0,0,0,0,0,2.584962500721156,ru,0,0
662,65,1,0,0,0,2,0,3.169925001442312,me,0,0
663,28,1,0,0,0,0,0,2.9219280948873623,io,0,0
664,15,0,0,0,0,0,0,2.75,dev,0,0
665,76,0,0,0,0,0,0,3.4613201402110083,com,0,0
666,50,0,0,0,0,0,0,3.4613201402110083,com,0,0
667,50,0,0,0,0,4,0,3.8558976050432503,com,0,0
668,25,0,0,0,0,0,0,3.7254805569978675,com.br,0,0
669,37,1,0,0,0,1,0,3.277613436819116,com,0,0
670,24,0,0,0,0,0,0,3.6168746059562227,com,0,0
671,42,0,0,0,0,1,0,3.3735572622751855,com,0,0
672,39,1,0,0,0,0,0,2.9477027792200903,io,0,0
673,27,0,0,0,0,0,0,3.2464393446710154,com,0,0
674,30,1,0,0,0,0,0,3.4677201004745006,com,0,0
675,26,0,0,0,0,0,0,3.431623565847431,com,0,0
676,42,0,0,0,0,0,0,3.5160276412662297,es,0,0
677,32,1,0,0,0,0,0,2.9219280948873623,io,0,0
678,21,0,0,0,0,0,0,3.182005814760214,com,0,0
679,19,1,0,0,0,0,0,2.584962500721156,ru,0,0
680,38,1,0,0,0,2,0,3.277613436819116,app,0,0
681,23,0,0,0,0,0,0,3.327819531114783,com,0,0
682,40,1,0,0,0,0,0,3.452819531114783,com,0,0
683,29,1,0,0,0,1,0,3.277613436819116,app,0,0
684,39,0,0,0,0,0,0,2.94770277922009,fr,1,0
685,26,0,0,0,0,0,0,3.5110854081804272,com,0,0
686,42,1,0,0,0,2,0,2.9477027792200903,io,0,0
687,48,1,0,0,0,1,0,3.0220552088742,io,0,0
688,54,1,0,0,0,0,0,3.506890595608518,com,0,0
689,28,1,0,0,0,0,0,2.9219280948873623,app,0,0
690,39,0,0,0,0,0,0,3.484183719779189,com,0,0
691,29,0,0,0,0,0,0,3.323231428797621,com,0,0
692,114,2,0,0,0,5,0,3.625,com,1,0
693,150,2,0,0,0,5,0,3.625,com,1,0
694,62,2,0,0,0,4,0,3.625,com,0,0
695,91,2,0,0,0,5,0,3.625,com,0,0
696,110,2,0,0,0,6,0,3.625,com,1,0
697,143,2,0,0,0,7,0,3.625,com,3,0
698,118,2,0,0,0,5,0,3.625,com,2,0
699,81,2,0,0,0,5,0,3.625,com,0,0
700,90,2,0,0,0,4,0,3.625,com,1,0
701,78,2,0,0,0,4,0,3.625,com,0,0
702,128,2,0,0,0,6,0,3.625,com,3,0
703,78,2,0,0,0,4,0,3.625,com,0,0
704,46,1,0,0,0,0,0,3.452819531114783,com,0,0
705,18,0,0,0,0,0,0,3.095795255000934,com,0,0
706,39,1,0,0,0,3,0,2.9219280948873623,io,0,0
707,40,1,0,0,0,6,0,2.9219280948873623,io,0,0
708,42,1,0,0,0,6,0,2.9219280948873623,io,0,0
709,49,0,0,0,0,0,0,2.725480556997868,com,0,0
710,17,0,0,0,0,0,0,2.321928094887362,do,0,0
711,17,0,0,0,0,0,0,3.1219280948873624,pw,0,0
712,38,1,0,0,0,0,0,3.452819531114783,com,0,0
713,31,1,0,0,0,0,0,2.9477027792200903,io,0,0
714,43,1,0,0,0,0,0,2.9477027792200903,io,0,0
715,52,0,0,0,0,0,0,3.327819531114783,com,0,0
716,52,0,0,0,0,0,0,3.260828171224455,com,0,0
717,59,0,0,0,0,2,0,3.2359263506290326,cl,0,0
718,26,0,0,0,0,0,0,3.3660913291191923,com.br,0,0
719,23,1,0,0,0,0,0,2.584962500721156,ru,0,0
720,66,0,0,0,0,0,0,3.783465189601646,com.br,0,0
721,100,0,0,0,0,0,0,2.7219280948873625,org.ve,0,0
722,139,0,0,0,0,0,0,2.7219280948873625,org.ve,2,0
723,65,0,0,0,0,2,0,3.5,com.hk,0,0
724,36,1,0,0,0,0,0,3.188721875540867,com,1,0
725,60,1,0,0,0,4,0,3.2516291673878226,com,0,0
726,30,1,0,0,0,0,0,3.095795255000934,tw,0,0
727,50,1,0,0,0,0,0,2.9477027792200903,io,0,0
728,114,0,0,0,0,0,0,3.5724312513221195,eu,2,0
729,86,0,0,0,0,0,0,3.521928094887362,co.za,0,0
730,48,1,0,0,0,1,0,2.9477027792200903,io,0,0
731,65,2,0,0,0,0,0,3.169925001442312,net,0,0
732,36,1,0,0,0,1,0,3.277613436819116,com,0,0
733,42,1,0,0,0,0,0,2.9477027792200903,io,0,0
734,42,1,0,0,0,0,0,3.121928094887362,com,0,0
735,36,1,0,0,0,0,0,2.9477027792200903,io,0,0
736,41,1,0,0,0,1,0,2.9477027792200903,io,0,0
737,42,1,0,0,0,0,0,2.9477027792200903,io,0,0
738,40,1,0,0,0,1,0,2.9477027792200903,io,0,0
739,42,1,0,0,0,0,0,3.452819531114783,com,0,0
740,33,1,0,0,0,0,0,2.9477027792200903,io,0,0
741,24,0,0,0,0,0,0,3.0574760762899316,com,0,0
742,26,1,0,0,0,1,0,2.75,sh,0,0
743,24,1,0,0,0,0,0,3.084962500721156,me,0,0
744,48,1,0,0,0,0,0,2.9477027792200903,io,0,0
745,44,1,0,0,0,3,0,3.085055102756477,net,0,0
746,40,1,0,0,0,2,0,3.169925001442312,me,0,0
747,29,0,0,0,0,0,0,3.3232314287976212,com,0,0
748,67,0,0,0,0,0,0,3.1219280948873624,pro,0,0
749,49,0,0,0,0,0,0,3.1219280948873624,pro,0,0
750,19,0,0,0,0,0,0,3.2516291673878226,com,0,0
751,31,1,0,0,0,0,0,2.9477027792200903,io,0,0
752,20,1,0,0,0,0,0,2.584962500721156,ru,0,0
753,42,1,0,0,0,1,0,2.9477027792200903,io,0,0
754,46,1,0,0,0,1,0,2.9477027792200903,io,0,0
755,41,1,0,0,0,1,0,2.9477027792200903,io,0,0
756,36,1,0,0,0,1,0,2.9477027792200903,io,0,0
757,21,0,0,0,0,0,0,3.1820058147602133,com,0,0
758,32,0,0,0,0,0,0,3.1820058147602133,com,0,0
759,43,0,0,0,0,0,0,2.9219280948873623,org,0,0
760,36,0,0,0,1,0,0,2.9219280948873623,com,0,0
761,106,0,0,0,0,1,0,3.028639311838575,com,2,0
762,77,0,0,0,0,1,0,3.028639311838575,com,0,0
763,39,1,0,0,0,0,0,3.452819531114783,com,0,0
764,41,1,0,0,0,0,0,3.452819531114783,com,0,0
765,33,0,0,0,0,0,0,3.056564762130954,com,0,0
766,41,1,0,0,0,0,0,3.121928094887362,com,0,0
767,54,0,0,0,0,0,0,3.556656707462823,com.br,0,0
768,22,0,0,0,0,0,0,2.521640636343318,me,0,0
769,46,1,0,0,0,1,0,3.5068905956085183,com,0,0
770,21,1,0,0,0,0,0,2.75,ro,0,0
771,19,0,0,0,0,0,0,3.0220552088742005,com,0,0
772,36,1,0,0,0,1,0,3.5068905956085183,com.pe,0,0
773,34,1,0,0,0,1,0,3.2776134368191165,org,0,0
774,21,0,0,0,0,0,0,3.182005814760214,com,0,0
775,46,0,0,0,0,2,0,3.5068905956085183,com,0,0
776,45,1,0,0,0,1,0,2.9477027792200903,io,0,0
777,52,1,0,0,0,0,0,2.9477027792200903,io,0,0
778,24,0,0,0,0,0,0,3.381580488309164,com,0,0
779,26,0,0,0,0,0,0,3.25,com.ua,0,0
780,38,1,0,0,0,0,0,3.1219280948873624,com,0,0
781,27,0,0,0,0,0,0,3.334679141051595,de,0,0
782,33,1,0,0,0,2,0,2.9139770731827523,org,0,0
783,51,1,0,0,0,0,0,3.321928094887362,com,0,0
784,47,1,0,0,0,1,0,2.9477027792200903,io,0,0
785,43,1,0,0,0,1,0,3.277613436819116,com,0,0
786,58,1,0,0,0,5,0,2.9477027792200903,io,0,0
787,47,1,0,0,0,2,0,3.277613436819116,app,0,0
788,26,0,0,0,0,1,0,3.6818808028034025,com,0,0
789,34,1,0,0,0,2,0,2.9219280948873623,app,0,0
790,42,1,0,0,0,2,0,2.9219280948873623,app,0,0
791,38,1,0,0,0,0,0,3.2359263506290334,dev,0,0
792,24,1,0,0,0,0,0,2.9219280948873623,app,0,0
793,40,1,0,0,0,3,0,2.9219280948873623,app,0,0
794,38,0,0,0,0,1,0,3.418295834054489,ws,0,0
795,36,1,0,0,0,2,0,2.9219280948873623,app,0,0
796,42,1,0,0,0,3,0,3.277613436819116,app,0,0
797,22,1,0,0,0,0,0,3.169925001442312,cx,0,0
798,67,2,0,0,0,3,0,2.94770277922009,net,1,0
799,38,1,0,0,0,1,0,3.2195282822995477,com,0,0
800,79,0,0,0,1,0,0,3.8400182662886326,com.br,1,0
801,44,0,0,0,0,0,0,3.8400182662886326,com.br,0,0
802,19,0,0,0,0,0,0,2.6887218755408666,it,0,0
803,21,1,0,0,0,0,0,3.2776134368191165,com,0,0
804,21,1,0,0,0,0,0,3.2776134368191165,com,0,0
805,38,1,0,0,0,0,0,3.452819531114783,com,0,0
806,17,0,0,0,0,0,0,2.8464393446710154,com,0,0
807,23,1,0,0,0,0,0,3.3927474104487847,com,0,0
808,33,1,0,0,0,0,0,3.169925001442312,net,0,0
809,36,1,0,0,0,0,0,3.2516291673878226,com,0,0
810,23,1,0,0,0,0,0,3.5465935642949384,com,0,0
811,49,1,0,0,0,3,0,2.9477027792200903,io,0,0
812,37,0,0,0,0,1,0,3.095795255000934,ws,0,0
813,29,1,0,0,0,0,0,2.9219280948873623,io,0,0
814,43,1,0,0,0,2,0,3.2776134368191165,org,0,0
815,42,1,0,0,0,2,0,3.2776134368191165,org,0,0
816,20,0,0,0,0,0,0,3.3927474104487847,net,0,0
817,25,1,0,0,0,0,0,2.9477027792200903,io,0,0
818,45,1,0,0,0,2,0,2.9477027792200903,io,0,0
819,37,1,0,0,0,0,0,2.9477027792200903,io,0,0
820,47,1,0,0,0,1,0,2.9477027792200903,io,0,0
821,35,1,0,0,0,2,0,2.9477027792200903,io,0,0
822,48,1,0,0,0,2,0,2.9477027792200903,io,0,0
823,45,1,0,0,0,3,0,2.9477027792200903,io,0,0
824,41,1,0,0,0,0,0,3.452819531114783,com,0,0
825,43,1,0,0,0,0,0,3.452819531114783,com,0,0
826,54,1,0,0,0,0,0,3.452819531114783,com,0,0
827,43,1,0,0,0,1,0,3.452819531114783,com,0,0
828,33,1,0,0,0,1,0,2.9219280948873623,app,0,0
829,34,1,0,0,0,0,0,2.9219280948873623,io,0,0
830,48,1,0,0,0,0,0,3.452819531114783,com,0,0
831,29,0,0,0,0,1,0,3.8230679822736606,org.cn,0,0
832,40,1,0,0,0,0,0,3.452819531114783,com,0,0
833,41,1,0,0,0,0,0,3.452819531114783,com,0,0
834,33,1,0,0,0,0,0,3.277613436819116,app,0,0
835,38,1,0,0,0,2,0,2.9219280948873623,io,0,0
836,19,1,0,0,0,0,0,2.584962500721156,ru,0,0
837,94,0,0,0,0,1,0,2.6464393446710157,com,0,0
838,44,0,0,0,0,0,0,3.277613436819116,cf,0,0
839,32,0,0,0,0,0,0,3.09306920777189,tec.br,0,0
840,30,0,0,0,0,0,0,3.5555331514269954,com,0,0
841,42,1,0,0,0,0,0,3.669275070710713,com,0,0
842,44,0,0,0,0,0,0,3.826874881864637,xyz,1,0
843,73,2,0,0,0,0,0,3.0220552088742,fr,1,0
844,30,2,0,0,0,0,0,3.0220552088742,fr,0,0
845,40,2,0,0,0,0,0,3.0220552088742,fr,0,0
846,29,1,0,0,0,0,0,3.0,io,0,0
847,39,1,0,0,0,0,0,2.9477027792200903,io,0,0
848,37,1,0,0,0,2,0,2.9219280948873623,io,0,0
849,34,1,0,0,0,2,0,2.9219280948873623,io,0,0
850,57,0,0,0,0,1,0,3.7198523585646037,org,0,0
851,48,1,0,0,0,0,0,2.9477027792200903,io,0,0
852,37,1,0,0,0,0,0,2.9477027792200903,io,0,0
853,28,0,0,0,0,0,0,3.189898095464287,ca,0,0
854,36,1,0,0,0,2,0,3.2776134368191165,org,0,0
855,28,1,0,0,0,0,0,3.121928094887362,com,0,0
856,68,0,0,0,0,1,0,3.7080481500712317,com,0,0
857,32,1,0,0,0,1,0,2.9139770731827523,com,0,0
858,29,1,0,0,0,0,0,2.584962500721156,com,0,0
859,23,0,0,0,0,0,0,2.8993974703476995,com,0,0
860,57,0,0,0,0,1,0,3.851823225551766,com,0,0
861,54,0,0,0,0,0,0,2.9852281360342507,com,0,0
862,102,0,0,0,0,6,0,3.8980685120588383,mx,0,0
863,34,0,0,0,0,0,0,3.5599000019230833,com,0,0
864,37,0,0,0,0,0,0,3.60623892865339,com,0,0
865,32,1,0,0,0,2,0,2.9477027792200903,io,0,0
866,25,0,0,0,0,0,0,3.392747410448785,com,0,0
867,70,3,0,0,0,0,0,2.321928094887362,com,0,0
868,68,3,0,0,0,0,0,2.321928094887362,com,0,0
869,74,3,0,0,0,0,0,2.321928094887362,com,0,0
870,92,3,0,0,0,0,0,2.321928094887362,com,0,0
871,69,3,0,0,0,0,0,2.321928094887362,com,0,0
872,39,0,0,0,0,0,0,3.5068905956085192,com,0,0
873,18,0,0,0,0,0,0,3.095795255000934,com,0,0
874,26,0,0,0,0,0,0,3.3927474104487847,ro,0,0
875,100,1,0,0,0,5,0,3.4613201402110083,net,0,0
876,94,1,0,0,0,4,0,3.095795255000934,it,0,0
877,21,0,0,0,0,0,0,3.378783493486176,shop,0,0
878,29,0,0,0,0,0,0,3.7887549139935026,com,0,0
879,58,1,0,0,0,3,0,2.9477027792200903,io,0,0
880,50,1,0,0,0,2,0,2.9477027792200903,io,0,0
881,37,1,0,0,0,0,0,2.75,com,0,0
882,33,0,0,0,0,0,0,3.3735572622751855,co.za,0,0
883,43,1,0,0,0,2,0,3.277613436819116,com,0,0
884,44,1,0,0,0,0,0,2.94770277922009,dev,0,0
885,31,1,0,0,0,0,0,3.2639334294856344,com,0,0
886,39,1,0,0,0,1,0,2.9477027792200903,io,0,0
887,32,0,0,0,0,0,0,3.2516291673878226,com,0,0
888,36,1,0,0,0,0,0,3.452819531114783,com,0,0
889,44,1,0,0,0,0,0,3.452819531114783,com,0,0
890,32,1,0,0,0,0,0,2.9219280948873623,io,0,0
891,34,1,0,0,0,0,0,2.9219280948873623,io,0,0
892,21,1,0,0,0,0,0,3.121928094887362,com,0,0
893,42,1,0,0,0,2,0,3.277613436819116,app,0,0
894,44,1,0,0,0,1,0,3.392747410448785,com,0,0
895,28,1,0,0,0,0,0,3.121928094887362,com,0,0
896,33,1,0,0,0,0,0,3.4677201004745006,com,0,0
897,38,1,0,0,0,1,0,3.4677201004745006,com,0,0
898,31,1,0,0,0,0,0,3.0269868333592873,app,0,0
899,46,1,0,0,0,4,0,3.4677201004745006,com,0,0
900,93,0,0,0,0,4,0,3.5585186130489057,com,0,0
901,35,1,0,0,0,0,0,3.121928094887362,com,0,0
902,36,1,0,0,0,0,0,3.121928094887362,com,0,0
903,26,0,0,0,0,0,0,3.471354487013929,com,0,0
904,32,1,0,0,0,0,0,2.9219280948873623,io,0,0
905,31,1,0,0,0,0,0,2.9219280948873623,io,0,0
906,31,1,0,0,0,0,0,3.188721875540867,com,0,0
907,24,1,0,0,0,0,0,3.640223928941852,cc,0,0
908,29,1,0,0,0,0,0,3.121928094887362,com,0,0
909,26,0,0,0,0,0,0,3.0708470936225183,online,0,0
910,39,0,0,0,0,0,0,3.3248629576173574,net,0,0
911,25,1,0,0,0,0,0,2.6635327548042547,dev,0,0
912,42,1,0,0,0,0,0,3.452819531114783,com,0,0
913,35,1,0,0,0,0,0,2.9477027792200903,io,0,0
914,56,0,0,0,0,1,0,3.095795255000934,pl,0,0
915,36,1,0,0,0,0,0,3.378783493486176,net,0,0
916,65,1,0,0,0,0,0,3.378783493486176,net,0,0
917,36,1,0,0,0,0,0,3.378783493486176,net,0,0
918,36,1,0,0,0,0,0,3.452819531114783,com,0,0
919,35,1,0,0,0,0,0,3.378783493486176,net,0,0
920,56,1,0,0,0,3,0,2.9477027792200903,io,0,0
921,36,0,0,0,0,0,0,3.459431618637298,com,0,0
922,32,0,0,0,0,0,0,3.459431618637298,com,0,0
923,32,0,0,0,0,0,0,3.459431618637298,com,0,0
924,23,0,0,0,0,0,0,3.459431618637298,com,0,0
925,62,0,0,0,0,2,0,3.5841837197791886,com.br,0,0
926,57,0,0,0,0,1,0,3.5841837197791886,com.br,0,0
927,40,1,0,0,0,0,0,3.277613436819116,com,0,0
928,79,2,0,0,0,6,0,3.0957952550009344,dev,0,0
929,49,1,0,0,0,1,0,2.9477027792200903,io,0,0
930,49,1,0,0,0,1,0,2.9477027792200903,io,0,0
931,24,1,0,0,0,0,0,2.9477027792200903,io,0,0
932,41,1,0,0,0,3,0,2.9477027792200903,io,0,0
933,42,1,0,0,0,2,0,3.277613436819116,app,0,0
934,44,1,0,0,0,2,0,2.9477027792200903,io,0,0
935,46,1,0,0,0,2,0,2.9477027792200903,io,0,0
936,41,1,0,0,0,1,0,3.277613436819116,com,0,0
937,44,1,0,0,0,0,0,2.9477027792200903,io,0,0
938,33,0,0,0,0,0,0,3.767183467891461,com,0,0
939,54,1,0,0,0,1,0,3.3815804883091634,net,0,0
940,30,1,0,0,0,0,0,2.9477027792200903,io,0,0
941,70,1,0,0,0,7,0,2.9219280948873623,app,0,0
942,70,1,0,0,0,7,0,2.9219280948873623,app,0,0
943,40,1,0,0,0,0,0,2.9477027792200903,io,0,0
944,40,1,0,0,0,1,0,2.9477027792200903,io,0,0
945,59,1,0,0,0,2,0,2.9477027792200903,io,0,0
946,29,1,0,0,0,0,0,2.9477027792200903,io,0,0
947,40,1,0,0,0,2,0,3.6168746059562227,shop,0,0
948,37,1,0,0,0,0,0,2.9477027792200903,io,0,0
949,48,0,0,0,0,1,0,3.663532754804254,web.id,0,0
950,38,1,0,0,0,3,0,2.9182958340544896,com,0,0
951,32,1,0,0,0,0,0,3.121928094887362,com,0,0
952,44,1,0,0,0,0,0,2.9477027792200903,io,0,0
953,40,1,0,0,0,2,0,3.277613436819116,app,0,0
954,42,1,0,0,0,0,0,2.9477027792200903,io,0,0
955,41,1,0,0,0,1,0,3.277613436819116,com,0,0
956,24,1,0,0,0,0,0,2.9219280948873623,app,0,0
957,29,1,0,0,0,1,0,2.9477027792200903,io,0,0
958,18,0,0,0,0,0,0,3.459431618637298,com,0,0
959,42,1,0,0,0,2,0,3.277613436819116,com,0,0
960,31,1,0,0,0,0,0,3.095795255000934,tw,0,0
961,27,1,0,0,0,0,0,3.095795255000934,tw,0,0
962,38,1,0,0,0,2,0,3.277613436819116,com,0,0
963,34,1,0,0,0,1,0,3.277613436819116,com,0,0
964,21,1,0,0,0,0,0,3.277613436819116,com,0,0
965,66,1,0,0,0,4,0,3.277613436819116,com,0,0
966,25,1,0,0,0,0,0,3.121928094887362,com,0,0
967,25,0,0,0,0,0,0,2.5216406363433186,me,0,0
968,25,2,0,0,0,0,0,2.584962500721156,com,0,0
969,45,1,0,0,0,1,0,2.9477027792200903,io,0,0
970,27,1,0,0,0,0,0,2.9477027792200903,io,0,0
971,38,1,0,0,0,1,0,2.9477027792200903,io,0,0
972,41,1,0,0,0,2,0,2.9477027792200903,io,0,0
973,47,1,0,0,0,1,0,2.9477027792200903,io,0,0
974,47,1,0,0,0,1,0,2.9477027792200903,io,0,0
975,43,1,0,0,0,2,0,2.9477027792200903,io,0,0
976,36,1,0,0,0,1,0,2.9477027792200903,io,0,0
977,39,1,0,0,0,0,0,2.9477027792200903,io,0,0
978,47,1,0,0,0,1,0,2.9477027792200903,io,0,0
979,46,1,0,0,0,1,0,2.9477027792200903,io,0,0
980,48,1,0,0,0,0,0,2.9477027792200903,io,0,0
981,35,1,0,0,0,1,0,2.9477027792200903,io,0,0
982,39,1,0,0,0,0,0,2.9477027792200903,io,0,0
983,36,1,0,0,0,0,0,2.9477027792200903,io,0,0
984,28,1,0,0,0,0,0,3.188721875540867,com,0,0
985,49,0,0,0,0,0,0,3.734521664779752,com,0,0
986,99,0,0,0,0,0,0,3.734521664779752,com,0,0
987,54,0,0,0,0,0,0,3.238901256602631,com,1,0
988,34,0,0,0,0,0,0,3.91211389097223,com.tr,0,0
989,60,0,0,0,0,1,0,3.7841837197791888,com,0,0
